FASTA ID,Accession ID,Sample ID,Year,Country,Clade Designation,Native/Invasive,Latitude,Longitude,County/State,City/Town,Haplotype,Urban/Rural Habitat,Breeding habitat,Type of Collection
BA134_Ethiopia,NA,BA134,2018,Ethiopia,Major,Invasive,11.192,40.017,Amhara,Bati,Hap1,Urban,Artificial,Immature
BAB1021_Ethiopia,NA,BAB1021,2018,Ethiopia,Major,Invasive,11.192,40.017,Amhara,Bati,Hap3,Urban,Artificial,Immature
BAB1023_Ethiopia,NA,BAB1023,2018,Ethiopia,Major,Invasive,11.192,40.017,Amhara,Bati,Hap3,Urban,Artificial,Immature
BAB1029_Ethiopia,NA,BAB1029,2018,Ethiopia,Major,Invasive,11.192,40.017,Amhara,Bati,Hap3,Urban,Artificial,Immature
BAB1061_Ethiopia,NA,BAB1061,2018,Ethiopia,Major,Invasive,11.192,40.017,Amhara,Bati,Hap3,Urban,Artificial,Immature
BAB2002_Ethiopia,NA,BAB2002,2018,Ethiopia,Major,Invasive,11.192,40.017,Amhara,Bati,Hap3,Urban,Artificial,Immature
BAB2098_Ethiopia,NA,BAB2098,2018,Ethiopia,Major,Invasive,11.192,40.017,Amhara,Bati,Hap3,Urban,Artificial,Immature
BAB2113_Ethiopia,NA,BAB2113,2018,Ethiopia,Major,Invasive,11.192,40.017,Amhara,Bati,Hap3,Urban,Artificial,Immature
BAB2117_Ethiopia,NA,BAB2117,2018,Ethiopia,Major,Invasive,11.192,40.017,Amhara,Bati,Hap3,Urban,Artificial,Immature
BAB2128_Ethiopia,NA,BAB2128,2018,Ethiopia,Major,Invasive,11.192,40.017,Amhara,Bati,Hap3,Urban,Artificial,Immature
BAB2135_Ethiopia,NA,BAB2135,2018,Ethiopia,Major,Invasive,11.192,40.017,Amhara,Bati,Hap1,Urban,Artificial,Immature
DD003_Ethiopia,NA,DD003,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap2,Urban,Household,Adult
DD2_Ethiopia,NA,DD2,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,Dire Dawa,Hap2,Urban,Household,Adult
DDB1019_Ethiopia,NA,DDB1019,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,Dire Dawa,Hap2,Urban,Artificial,Immature
DDB1030_Ethiopia,NA,DDB1030,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap2,Urban,Artificial,Immature
DDB1056_Ethiopia,NA,DDB1056,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap2,Urban,Artificial,Immature
DDB1081_Ethiopia,NA,DDB1081,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap2,Urban,Artificial,Immature
DDB1082_Ethiopia,NA,DDB1082,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap2,Urban,Artificial,Immature
DDB1095_Ethiopia,NA,DDB1095,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap3,Urban,Artificial,Immature
DDB1097_Ethiopia,NA,DDB1097,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap3,Urban,Artificial,Immature
DDB1099_Ethiopia,NA,DDB1099,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap2,Urban,Artificial,Immature
DDB2002_Ethiopia,OM801701,DDB2002,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,Dire Dawa,Hap2,Urban,Artificial,Immature
DDB2012_Ethiopia,OM801700,DDB2012,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,Dire Dawa,Hap3,Urban,Artificial,Immature
DDB2028_Ethiopia,NA,DDB2028,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap2,Urban,Artificial,Immature
DDB2095_Ethiopia,NA,DDB2095,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap3,Urban,Artificial,Immature
DDB2100_Ethiopia,NA,DDB2100,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap2,Urban,Artificial,Immature
DDB3002_Ethiopia,NA,DDB3002,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap2,Urban,Artificial,Immature
DDB3008_Ethiopia,OM801699,DDB3008,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap3,Urban,Artificial,Immature
DDB3022_Ethiopia,NA,DDB3022,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap3,Urban,Artificial,Immature
DDB4010_Ethiopia,NA,DDB4010,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap2,Urban,Artificial,Immature
DDB4017_Ethiopia,NA,DDB4017,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap2,Urban,Artificial,Immature
DDB4019_Ethiopia,NA,DDB4019,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap3,Urban,Artificial,Immature
DDB5004_Ethiopia,NA,DDB5004,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap2,Urban,Artificial,Immature
DDB5009_Ethiopia,NA,DDB5009,2018,Ethiopia,Major,Invasive,9.596,41.854,Dire Dawa,DireDawa,Hap2,Urban,Artificial,Immature
DE001_Ethiopia,NA,DE001,2018,Ethiopia,Major,Invasive,8.223,43.558,Somali,Degehabur,Hap2,Urban,Household,Adult
DE002_Ethiopia,NA,DE002,2018,Ethiopia,Major,Invasive,8.223,43.558,Somali,Degehabur,Hap2,Urban,Household,Adult
DE003_Ethiopia,NA,DE003,2018,Ethiopia,Major,Invasive,8.223,43.558,Somali,Degehabur,Hap2,Urban,Household,Adult
DE004_Ethiopia,NA,DE004,2018,Ethiopia,Major,Invasive,8.223,43.558,Somali,Degehabur,Hap2,Urban,Household,Adult
DE005_Ethiopia,NA,DE005,2018,Ethiopia,Major,Invasive,8.223,43.558,Somali,Degehabur,Hap2,Urban,Household,Adult
DE006_Ethiopia,NA,DE006,2018,Ethiopia,Major,Invasive,8.223,43.558,Somali,Degehabur,Hap3,Urban,Household,Adult
DE007_Ethiopia,NA,DE007,2018,Ethiopia,Major,Invasive,8.223,43.558,Somali,Degehabur,Hap2,Urban,Household,Adult
DE008_Ethiopia,NA,DE008,2018,Ethiopia,Major,Invasive,8.223,43.558,Somali,Degehabur,Hap2,Urban,Household,Adult
DE009_Ethiopia,NA,DE009,2018,Ethiopia,Major,Invasive,8.223,43.558,Somali,Degehabur,Hap3,Urban,Household,Adult
DE010_Ethiopia,NA,DE010,2018,Ethiopia,Major,Invasive,8.223,43.558,Somali,Degehabur,Hap2,Urban,Household,Adult
DE011_Ethiopia,NA,DE011,2018,Ethiopia,Major,Invasive,8.223,43.558,Somali,Degehabur,Hap3,Urban,Household,Adult
DE012_Ethiopia,NA,DE012,2018,Ethiopia,Major,Invasive,8.223,43.558,Somali,Degehabur,Hap2,Urban,Household,Adult
DE052_Ethiopia,NA,DE052,2018,Ethiopia,Major,Invasive,8.223,43.558,Somali,Degehabur,Hap2,Urban,Artificial,Immature
DE36_Ethiopia,NA,DE36,2018,Ethiopia,Major,Invasive,8.223,43.558,Somali,Degehabur,Hap2,Urban,Artificial,Immature
DE421_Ethiopia,NA,DE421,2018,Ethiopia,Major,Invasive,8.223,43.558,Somali,Degehabur,Hap2,Urban,Artificial,Immature
ER001_Ethiopia,NA,ER001,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Household,Adult
ER002_Ethiopia,NA,ER002,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap3,Urban,Household,Adult
ER003_Ethiopia,NA,ER003,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Household,Adult
ER004_Ethiopia,NA,ER004,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Household,Adult
ER005_Ethiopia,NA,ER005,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Household,Adult
ER006_Ethiopia,NA,ER006,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Household,Adult
ER007_Ethiopia,NA,ER007,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Household,Adult
ER008_Ethiopia,NA,ER008,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Household,Adult
ER009_Ethiopia,NA,ER009,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Household,Adult
ER011_Ethiopia,NA,ER011,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Household,Adult
ER012_Ethiopia,NA,ER012,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Household,Adult
ER013_Ethiopia,NA,ER013,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Household,Adult
ER014_Ethiopia,NA,ER014,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Household,Adult
ER10_Ethiopia,NA,ER10,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Household,Adult
ER13_Ethiopia,NA,ER13,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Household,Adult
ER14_Ethiopia,NA,ER14,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Household,Adult
ERB1002_Ethiopia,NA,ERB1002,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Artificial,Immature
ERB1022_Ethiopia,NA,ERB1022,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Artificial,Immature
ERB1025_Ethiopia,NA,ERB1025,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Artificial,Immature
ERB1030_Ethiopia,NA,ERB1030,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Artificial,Immature
ERB1033_Ethiopia,NA,ERB1033,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Artificial,Immature
ERB1034_Ethiopia,NA,ERB1034,2018,Ethiopia,Major,Invasive,9.556,41.384,Somali,Erer-Gota,Hap2,Urban,Artificial,Immature
GD002_Ethiopia,NA,GD002,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap3,Urban,Household,Adult
GD008_Ethiopia,OM801702,GD008,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GD012_Ethiopia,OM801698,GD012,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GD021_Ethiopia,OM801703,GD021,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GD047_Ethiopia,OM801704,GD047,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GD1_Ethiopia,NA,GD1,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Household,Adult
GD2_Ethiopia,NA,GD2,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Household,Adult
GDB1010_Ethiopia,NA,GDB1010,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GDB1012_Ethiopia,NA,GDB1012,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GDB1018_Ethiopia,NA,GDB1018,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GDB1022_Ethiopia,NA,GDB1022,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GDB1030_Ethiopia,NA,GDB1030,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GDB1033_Ethiopia,NA,GDB1033,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GDB1037_Ethiopia,NA,GDB1037,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GDB1042_Ethiopia,NA,GDB1042,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GDB1046_Ethiopia,NA,GDB1046,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GDB1052_Ethiopia,NA,GDB1052,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GDB1054_Ethiopia,NA,GDB1054,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GDB1057_Ethiopia,NA,GDB1057,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GDB3007_Ethiopia,OM801705,GDB3007,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GDB3014_Ethiopia,OM801706,GDB3014,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GDB3017_Ethiopia,NA,GDB3017,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GDB3035_Ethiopia,OM801707,GDB3035,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GDB3058_Ethiopia,NA,GDB3058,2018,Ethiopia,Major,Invasive,5.949,43.553,Somali,Godey,Hap2,Urban,Artificial,Immature
GW001_Ethiopia,NA,GW001,2018,Ethiopia,Major,Invasive,10.166,40.646,Afar,Gewane,Hap2,Urban,Artificial,Immature
GW002_Ethiopia,NA,GW002,2018,Ethiopia,Major,Invasive,10.166,40.646,Afar,Gewane,Hap2,Urban,Artificial,Immature
GW003_Ethiopia,NA,GW003,2018,Ethiopia,Major,Invasive,10.166,40.646,Afar,Gewane,Hap2,Urban,Artificial,Immature
GW005_Ethiopia,NA,GW005,2018,Ethiopia,Major,Invasive,10.166,40.646,Afar,Gewane,Hap2,Urban,Artificial,Immature
GW006_Ethiopia,NA,GW006,2018,Ethiopia,Major,Invasive,10.166,40.646,Afar,Gewane,Hap4,Urban,Artificial,Immature
GW008_Ethiopia,NA,GW008,2018,Ethiopia,Major,Invasive,10.166,40.646,Afar,Gewane,Hap3,Urban,Artificial,Immature
GW009_Ethiopia,NA,GW009,2018,Ethiopia,Major,Invasive,10.166,40.646,Afar,Gewane,Hap2,Urban,Artificial,Immature
GW036_Ethiopia,NA,GW036,2018,Ethiopia,Major,Invasive,10.166,40.646,Afar,Gewane,Hap3,Urban,Artificial,Immature
GW040_Ethiopia,NA,GW040,2018,Ethiopia,Major,Invasive,10.166,40.646,Afar,Gewane,Hap3,Urban,Artificial,Immature
GW041_Ethiopia,NA,GW041,2018,Ethiopia,Major,Invasive,10.166,40.646,Afar,Gewane,Hap3,Urban,Artificial,Immature
GW054_Ethiopia,NA,GW054,2018,Ethiopia,Major,Invasive,10.166,40.646,Afar,Gewane,Hap3,Urban,Artificial,Immature
GW078_Ethiopia,NA,GW078,2018,Ethiopia,Major,Invasive,10.166,40.646,Afar,Gewane,Hap3,Urban,Artificial,Immature
GW080_Ethiopia,NA,GW080,2018,Ethiopia,Major,Invasive,10.166,40.646,Afar,Gewane,Hap3,Urban,Artificial,Immature
GW19_Ethiopia,NA,GW19,2018,Ethiopia,Major,Invasive,10.166,40.646,Afar,Gewane,Hap3,Urban,Artificial,Immature
GW4_Ethiopia,NA,GW4,2018,Ethiopia,Major,Invasive,10.166,40.646,Afar,Gewane,Hap3,Urban,Artificial,Immature
Hap1_Ethiopia,OK663479,Hap1,2018,Ethiopia,Major,Invasive,NA,NA,NA,NA,Hap1,NA,NA,NA
Hap2_Ethiopia,OK663480,Hap2,2018,Ethiopia,Major,Invasive,NA,NA,NA,NA,Hap2,NA,NA,NA
Hap3_Ethiopia,OK663481,Hap3,2018,Ethiopia,Major,Invasive,NA,NA,NA,NA,Hap3,NA,NA,NA
Hap4_Ethiopia,OK663482,Hap4,2018,Ethiopia,Major,Invasive,NA,NA,NA,NA,Hap4,NA,NA,NA
Hap5_Ethiopia,OK663483,Hap5,2018,Ethiopia,Major,Invasive,NA,NA,NA,NA,Hap5,NA,NA,NA
Hap6_Ethiopia,OK663484,Hap6,2018,Ethiopia,Major,Invasive,NA,NA,NA,NA,Hap9,NA,NA,NA
JJ001_Ethiopia,NA,JJ001,2018,Ethiopia,Major,Invasive,9.351,42.793,Somali,Jijiga,Hap1,Urban,Artificial,Immature
JJ002_Ethiopia,NA,JJ002,2018,Ethiopia,Major,Invasive,9.351,42.793,Somali,Jijiga,Hap1,Urban,Artificial,Immature
JJ003_Ethiopia,NA,JJ003,2018,Ethiopia,Major,Invasive,9.351,42.793,Somali,Jijiga,Hap2,Urban,Artificial,Immature
JJ004_Ethiopia,NA,JJ004,2018,Ethiopia,Major,Invasive,9.351,42.793,Somali,Jijiga,Hap2,Urban,Artificial,Immature
JJ005_Ethiopia,NA,JJ005,2018,Ethiopia,Major,Invasive,9.351,42.793,Somali,Jijiga,Hap2,Urban,Artificial,Immature
JJ006_Ethiopia,NA,JJ006,2018,Ethiopia,Major,Invasive,9.351,42.793,Somali,Jijiga,Hap2,Urban,Artificial,Immature
JJ008_Ethiopia,NA,JJ008,2018,Ethiopia,Major,Invasive,9.351,42.793,Somali,Jijiga,Hap2,Urban,Artificial,Immature
JJ010_Ethiopia,NA,JJ010,2018,Ethiopia,Major,Invasive,9.351,42.793,Somali,Jijiga,Hap1,Urban,Artificial,Immature
JJ012_Ethiopia,NA,JJ012,2018,Ethiopia,Major,Invasive,9.351,42.793,Somali,Jijiga,Hap2,Urban,Artificial,Immature
JJ013_Ethiopia,NA,JJ013,2018,Ethiopia,Major,Invasive,9.351,42.793,Somali,Jijiga,Hap2,Urban,Artificial,Immature
JJ014_Ethiopia,NA,JJ014,2018,Ethiopia,Major,Invasive,9.351,42.793,Somali,Jijiga,Hap1,Urban,Artificial,Immature
JJ015_Ethiopia,NA,JJ015,2018,Ethiopia,Major,Invasive,9.351,42.793,Somali,Jijiga,Hap2,Urban,Artificial,Immature
JJ063_Ethiopia,NA,JJ063,2018,Ethiopia,Major,Invasive,9.351,42.793,Somali,Jijiga,Hap2,Urban,Artificial,Immature
JJ1_Ethiopia,NA,JJ1,2018,Ethiopia,Major,Invasive,9.351,42.793,Somali,Jijiga,Hap2,Urban,Artificial,Immature
KB002_Ethiopia,NA,KB002,2018,Ethiopia,Major,Invasive,6.738,44.277,Somali,Kebridehar,Hap2,Urban,Household,Adult
KB003_Ethiopia,NA,KB003,2018,Ethiopia,Major,Invasive,6.738,44.277,Somali,Kebridehar,Hap2,Urban,Household,Adult
KB004_Ethiopia,NA,KB004,2018,Ethiopia,Major,Invasive,6.738,44.277,Somali,Kebridehar,Hap2,Urban,Household,Adult
KB005_Ethiopia,NA,KB005,2018,Ethiopia,Major,Invasive,6.738,44.277,Somali,Kebridehar,Hap9,Urban,Artificial,Immature
KB014_Ethiopia,NA,KB014,2018,Ethiopia,Major,Invasive,6.738,44.277,Somali,Kebridehar,Hap2,Urban,Artificial,Immature
KB015_Ethiopia,NA,KB015,2018,Ethiopia,Major,Invasive,6.738,44.277,Somali,Kebridehar,Hap2,Urban,Artificial,Immature
KB020_Ethiopia,OM801692,KB020,2018,Ethiopia,Major,Invasive,6.738,44.277,Somali,Kebridehar,Hap2,Urban,Artificial,Immature
KB034_Ethiopia,NA,KB034,2018,Ethiopia,Major,Invasive,6.738,44.277,Somali,Kebridehar,Hap2,Urban,Artificial,Immature
KB043_Ethiopia,NA,KB043,2018,Ethiopia,Major,Invasive,6.738,44.277,Somali,Kebridehar,Hap2,Urban,Artificial,Immature
KB048_Ethiopia,NA,KB048,2018,Ethiopia,Major,Invasive,6.738,44.277,Somali,Kebridehar,Hap2,Urban,Artificial,Immature
KB049_Ethiopia,OM801693,KB049,2018,Ethiopia,Major,Invasive,6.738,44.277,Somali,Kebridehar,Hap2,Urban,Artificial,Immature
SM001_Ethiopia,NA,SM001,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap1,Urban,Household,Adult
SM002_Ethiopia,NA,SM002,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap3,Urban,Household,Adult
SM003_Ethiopia,NA,SM003,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap3,Urban,Household,Adult
SM006_Ethiopia,OM801690,SM006,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,NA,Urban,Artificial,Adult
SM007_Ethiopia,NA,SM007,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap2,Urban,Household,Adult
SM009_Ethiopia,NA,SM009,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap3,Urban,Household,Adult
SM010_Ethiopia,NA,SM010,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap1,Urban,Household,Adult
SM011_Ethiopia,NA,SM011,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap2,Urban,Household,Adult
SM012_Ethiopia,NA,SM012,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap3,Urban,Household,Adult
SM013_Ethiopia,NA,SM013,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap3,Urban,Household,Adult
SM014_Ethiopia,NA,SM014,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap4,Urban,Household,Adult
SM015_Ethiopia,NA,SM015,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap2,Urban,Household,Adult
SM016_Ethiopia,NA,SM016,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap3,Urban,Household,Adult
SM017_Ethiopia,NA,SM017,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap2,Urban,Household,Adult
SM018_Ethiopia,NA,SM018,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap4,Urban,Household,Adult
SM019_Ethiopia,NA,SM019,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap3,Urban,Household,Adult
SM021_Ethiopia,NA,SM021,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap3,Urban,Household,Adult
SM022_Ethiopia,NA,SM022,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap2,Urban,Household,Adult
SM023_Ethiopia,NA,SM023,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap4,Urban,Household,Adult
SM024_Ethiopia,NA,SM024,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap1,Urban,Household,Adult
SM025_Ethiopia,NA,SM025,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap2,Urban,Household,Adult
SM026_Ethiopia,NA,SM026,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap3,Urban,Household,Adult
SM029_Ethiopia,NA,SM029,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap2,Urban,Household,Adult
SM030_Ethiopia,NA,SM030,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap3,Urban,Household,Adult
SM031_Ethiopia,NA,SM031,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap3,Urban,Household,Adult
SM032_Ethiopia,NA,SM032,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap3,Urban,Household,Adult
SM034_Ethiopia,NA,SM034,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap2,Urban,Household,Adult
SM035_Ethiopia,NA,SM035,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap4,Urban,Household,Adult
SM042_Ethiopia,NA,SM042,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap4,Urban,Household,Adult
SM043_Ethiopia,NA,SM043,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap3,Urban,Household,Adult
SM045_Ethiopia,OM801691,SM045,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap2,Urban,Artificial,Adult
SM147_Ethiopia,OM801708,SM147,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap3,Urban,Artificial,Immature
SM156_Ethiopia,OM801695,SM156,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap3,Urban,Artificial,Immature
SM178_Ethiopia,OM801694,SM178,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap3,Urban,Artificial,Immature
SM226_Ethiopia,OM801696,SM226,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap4,Urban,Artificial,Immature
SM228_Ethiopia,OM801697,SM228,2018,Ethiopia,Major,Invasive,11.794,41.008,Afar,Semera,Hap3,Urban,Artificial,Immature
S220002_Ethiopia,NA,S220002,2022,Ethiopia,Major,Invasive,NA,NA,Somali,Fiq,Hap2,Urban,Artificial,Immature
S220003_Ethiopia,NA,S220003,2022,Ethiopia,Major,Invasive,NA,NA,Somali,Fiq,Hap2,Urban,Artificial,Immature
S220004_Ethiopia,NA,S220004,2022,Ethiopia,Major,Invasive,NA,NA,Somali,Fiq,Hap2,Urban,Artificial,Immature
S220005_Ethiopia,NA,S220005,2022,Ethiopia,Major,Invasive,NA,NA,Somali,Fiq,Hap2,Urban,Artificial,Immature
S220006_Ethiopia,NA,S220006,2022,Ethiopia,Major,Invasive,NA,NA,Somali,Fiq,Hap2,Urban,Artificial,Immature
S220007_Ethiopia,NA,S220007,2022,Ethiopia,Major,Invasive,NA,NA,Somali,Fiq,Hap2,Urban,Artificial,Immature
S220008_Ethiopia,NA,S220008,2022,Ethiopia,Major,Invasive,NA,NA,Somali,Fiq,Hap2,Urban,Artificial,Immature
S220009_Ethiopia,NA,S220009,2022,Ethiopia,Major,Invasive,NA,NA,Somali,Fiq,Hap2,Urban,Artificial,Immature
S220010_Ethiopia,NA,S220010,2022,Ethiopia,Major,Invasive,NA,NA,Somali,Fiq,Hap2,Urban,Artificial,Immature
S220011_Ethiopia,NA,S220011,2022,Ethiopia,Major,Invasive,NA,NA,Somali,Fiq,Hap2,Urban,Artificial,Immature
S220012_Ethiopia,NA,S220012,2022,Ethiopia,Major,Invasive,NA,NA,Somali,Fiq,Hap2,Urban,Artificial,Immature
S220013_Ethiopia,NA,S220013,2022,Ethiopia,Major,Invasive,NA,NA,Somali,Fiq,Hap2,Urban,Artificial,Immature
S220014_Ethiopia,NA,S220014,2022,Ethiopia,Major,Invasive,NA,NA,Somali,Fiq,Hap2,Urban,Artificial,Immature
S220357_Ethiopia,NA,S220357,2022,Ethiopia,Major,Invasive,NA,NA,Somali,Fiq,Hap2,Urban,Artificial,Immature
S220358_Ethiopia,NA,S220358,2022,Ethiopia,Major,Invasive,NA,NA,Somali,Fiq,Hap2,Urban,Artificial,Immature
